name,level,faction,active,start_date,profile_pic
rizzie360,105,Faceless,Retired,2013-04-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile31898.jpg?refresh=0655
samhoo,100,Legion,Retired,2013-07-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile70529.jpg?refresh=0808
Dexamonik,100,Faceless,Retired,2013-03-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile27869.jpg?refresh=0541
Markoleus,88,Faceless,Retired,2014-03-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132772.jpg?refresh=0227
Syreen,137,Faceless,Retired,2013-10-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109798.jpg?refresh=0457
JWD1977,183,Legion,Active,2013-09-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile97992.jpg?refresh=0441
Cornelius,169,Faceless,Retired,2013-05-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile46938.jpg?refresh=0208
Schnarff,181,Legion,Fallen,2013-09-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile95703.jpg?refresh=0216
blind,159,Faceless,Retired,2013-05-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile43030.jpg?refresh=0156
IGenus,100,Faceless,Retired,2013-05-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile44979.jpg?refresh=0548
lukeligg,158,Legion,Retired,2013-10-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile102057.jpg?refresh=0802
LiaKat7041,101,Faceless,Retired,2013-05-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile52071.jpg?refresh=0556
Murdock,183,Legion,Active,2012-10-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile6609.jpg?refresh=0255
Monev,154,Legion,Retired,2012-07-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile3065.jpg?refresh=0857
bill3718,209,Legion,Active,2013-08-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile84358.jpg?refresh=1105
Paniqs,100,Faceless,Retired,2013-05-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile45489.jpg?refresh=1235
Desideratus,193,Faceless,Active,2014-01-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125767.jpg?refresh=1147
robdrumz,100,Faceless,Retired,2013-12-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122456.jpg?refresh=1049
mavrikx,193,Faceless,Active,2013-05-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile40479.jpg?refresh=0327
Matisyahu93,127,Faceless,Retired,2013-06-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55617.jpg?refresh=0612
EnnJay,121,Faceless,Retired,2013-09-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94918.jpg?refresh=0100
Doughty,184,Faceless,Active,2013-05-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile52633.jpg?refresh=1124
Jaffey8984,134,Faceless,Retired,2013-05-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49219.jpg?refresh=0756
BeardedStig,197,Faceless,Active,2014-01-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124834.jpg?refresh=0859
JWilson984,137,Legion,Retired,2013-05-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile50388.jpg?refresh=0957
Tankstress,168,Legion,Retired,2013-12-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122785.jpg?refresh=0215
gwenasaurus,130,Faceless,Retired,2013-11-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile116840.jpg?refresh=0431
forbin,102,Legion,Retired,2013-01-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile12715.jpg?refresh=0307
YourCure,139,Legion,Retired,2013-05-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile41316.jpg?refresh=1050
jmarcl120,188,Faceless,Active,2013-03-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile23218.jpg?refresh=0237
SexualCheetah,100,Faceless,Retired,2013-05-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile51543.jpg?refresh=0117
ThePBCKid,154,Faceless,Retired,2014-01-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125508.jpg?refresh=0742
cardcollector,100,Legion,Retired,2013-08-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Boozer,197,Faceless,Retired,2013-04-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile35414.jpg?refresh=0153
dolebean,113,Legion,Retired,2013-06-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile59010.jpg?refresh=0206
jonezy,170,Swarm,Retired,2013-06-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile58737.jpg?refresh=0506
rebby,100,Swarm,Retired,2013-07-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile73826.jpg?refresh=0848
Sykoe,148,Swarm,Retired,2013-11-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile111096.jpg?refresh=0425
pCode,191,Swarm,Retired,2013-10-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile102713.jpg?refresh=0233
SirJeebusEsquire,155,Swarm,Retired,2013-12-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122031.jpg?refresh=0740
Malcents,144,Swarm,Retired,2013-03-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile26623.jpg?refresh=0123
Dorsai,180,Swarm,Retired,2013-04-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile32954.jpg?refresh=0518
Unforsaken,113,Swarm,Retired,2013-11-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114078.jpg?refresh=0350
Mrsfit,114,Faceless,Retired,2013-05-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile40580.jpg?refresh=0459
Inagadda,136,Legion,Retired,2013-06-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile53565.jpg?refresh=0528
itchyflavour,203,Legion,Retired,2013-11-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117546.jpg?refresh=0956
blindpsycho,160,Swarm,Retired,2013-09-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94587.jpg?refresh=0445
SwissCheese,125,Swarm,Retired,2013-11-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile113713.jpg?refresh=1147
NinjaLightning,103,Faceless,Retired,2014-02-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile130638.jpg?refresh=0748
Stickwaster,173,Swarm,Retired,2013-10-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109497.jpg?refresh=1043
KalKainen,100,Faceless,Retired,2013-04-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile36360.jpg?refresh=1015
UnHuman,164,Faceless,Retired,2013-06-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile58066.jpg?refresh=1225
Mistaree,151,Faceless,Retired,2013-05-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile41586.jpg?refresh=0607
phrozt,219,Faceless,Active,2013-12-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118464.jpg?refresh=0731
MaraJade,100,Legion,Retired,2013-10-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile104331.jpg?refresh=1240
Dickpix,100,Legion,Retired,2013-10-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106115.jpg?refresh=0855
Runginator,100,Swarm,Retired,2013-12-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121948.jpg?refresh=0103
Silvermahou,100,Legion,Retired,2014-01-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127851.jpg?refresh=0309
dumbelina,100,Faceless,Retired,2013-01-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
menyh,100,Faceless,Retired,2013-12-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
syaf,112,Faceless,Retired,2014-02-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Billypuay,158,Legion,Retired,2014-02-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128118.jpg?refresh=0507
hambuger,100,Faceless,Retired,2013-10-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109243.jpg?refresh=0207
Setsuro,100,Legion,Retired,2014-02-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128518.jpg?refresh=0248
doge,100,Legion,Retired,2013-11-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile111256.jpg?refresh=0507
ComfortEagle,100,Swarm,Retired,2012-10-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile6559.jpg?refresh=0601
Felbrook,160,Legion,Active,2013-12-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120185.jpg?refresh=0607
Arkias,100,Legion,Retired,2013-10-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
roast,128,Legion,Retired,2013-12-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120266.jpg?refresh=0154
Endric,87,Legion,Retired,2014-02-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
MilanBliss,100,Legion,Retired,2013-12-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120407.jpg?refresh=0842
BinaryPitfall,105,Swarm,Retired,2014-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Eagleeye412,107,Swarm,Retired,2012-12-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11301.jpg?refresh=1200
MRKOA,100,Legion,Retired,2013-12-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120759.jpg?refresh=0617
ShwagCoins,100,Legion,Retired,2013-12-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121319.jpg?refresh=0606
aramoose,112,Swarm,Retired,2013-06-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57377.jpg?refresh=0647
Giggler,135,Legion,Retired,2013-07-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile79188.jpg?refresh=0502
supernova,121,Faceless,Retired,2013-07-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile63415.jpg?refresh=1013
MissDemeanor,100,Faceless,Retired,2013-04-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile31942.jpg?refresh=0613
sharh3ll,100,Faceless,Retired,2013-05-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile44607.jpg?refresh=0620
HacKEz,100,Legion,Retired,2013-09-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile97803.jpg?refresh=0927
Intmadatrs,242,Swarm,Active,2013-02-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile19283.jpg?refresh=0117
JZ_Maverick,154,Swarm,Retired,2013-10-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106306.jpg?refresh=0914
Sio,100,Swarm,Retired,2014-02-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127947.jpg?refresh=1226
legionerror,148,Legion,Active,2014-01-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
creeperinabag,135,Swarm,Retired,2012-06-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2191.jpg?refresh=0433
Branlee,177,Legion,Retired,2013-11-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110525.jpg?refresh=0200
bitbuggy,100,Swarm,Retired,2013-07-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile76464.jpg?refresh=1016
PDDGamerChamp,102,Swarm,Retired,2013-11-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114568.jpg?refresh=0425
deadenedsmile,100,Faceless,Retired,2013-09-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94350.jpg?refresh=1220
nomailbob,100,Faceless,Retired,2013-09-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile100226.jpg?refresh=0201
Rachel5545,124,Swarm,Missing in Action,2013-12-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118997.jpg?refresh=0556
Aveman,100,Swarm,Retired,2013-07-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile77291.jpg?refresh=1034
Citrixguru,124,Swarm,Retired,2013-11-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117122.jpg?refresh=0305
Gunther,100,Swarm,Retired,2013-05-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile50308.jpg?refresh=0619
BevoUT,100,Swarm,Retired,2013-10-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile103265.jpg?refresh=0501
zTemplar,160,Faceless,Retired,2013-10-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile107417.jpg?refresh=0810
HisFordship,100,Faceless,Retired,2014-03-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133439.jpg?refresh=0522
larissa1206,100,Swarm,Retired,2013-05-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
nRaven,72,Swarm,Retired,2014-03-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133142.jpg?refresh=0400
SKicks,100,Swarm,Retired,2013-02-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile19278.jpg?refresh=0320
Corean,100,Swarm,Retired,2014-03-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132536.jpg?refresh=0635
montezuma,100,Swarm,Retired,2013-09-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99132.jpg?refresh=0312
Jiwu,100,Swarm,Retired,2014-02-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132084.jpg?refresh=0143
Hellstrike,160,Faceless,Retired,2013-07-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75290.jpg?refresh=0508
JakeLeong,160,Faceless,Retired,2013-07-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile76533.jpg?refresh=1212
ALifeLink,107,Faceless,Retired,2013-09-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96940.jpg?refresh=0242
Aphelion,100,Swarm,Retired,2014-02-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128235.jpg?refresh=0231
Lady_Graymane,103,Faceless,Retired,2014-03-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile133275.jpg?refresh=0718
F3NR0AR,102,Swarm,Retired,2012-04-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile1311.jpg?refresh=0335
buffystakededward,191,Faceless,Retired,2013-06-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55199.jpg?refresh=0331
pkpower,100,Legion,Retired,2014-02-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132330.jpg?refresh=0203
Ninjabi,160,Faceless,Active,2014-01-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126525.jpg?refresh=0411
GuidoPonz,100,Legion,Retired,2014-02-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132332.jpg?refresh=0607
OperationMattRankin,131,Swarm,Retired,2013-01-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile17118.jpg?refresh=0808
iguanadon,196,Legion,Active,2013-01-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile16087.jpg?refresh=0305
kinghenry,152,Swarm,Retired,2013-04-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile33112.jpg?refresh=1034
ortetsirhc,101,Faceless,Retired,2013-09-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile94744.jpg?refresh=0547
RualStorge,105,Legion,Retired,2013-09-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile98606.jpg?refresh=0809
Quiller,190,Faceless,Retired,2013-05-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile46926.jpg?refresh=0642
amnut65,197,Faceless,Retired,2013-05-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile47168.jpg?refresh=0223
Chickenlitle,124,Faceless,Retired,2014-02-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128232.jpg?refresh=0625
mttomb2,100,Legion,Retired,2013-09-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99052.jpg?refresh=0938
GoldenTriangleEmpire,101,Legion,Retired,2013-12-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121341.jpg?refresh=0128
Recons_Mom,226,Faceless,Active,2013-06-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile58376.jpg?refresh=1243
sk_one,171,Legion,Retired,2013-11-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110823.jpg?refresh=0311
FLPunisher,100,Legion,Retired,2013-12-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile120701.jpg?refresh=0702
MasterPayne,166,Faceless,Retired,2013-10-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile109611.jpg?refresh=1242
GuardShot,235,Swarm,Active,2013-07-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile68754.jpg?refresh=1236
saintofsteez,205,Swarm,Active,2013-05-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile39294.jpg?refresh=1215
ivorson,205,Swarm,Active,2014-02-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile130729.jpg?refresh=0157
NDM007,147,Faceless,Retired,2013-03-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile26080.jpg?refresh=0840
Lotus7Productions,127,Swarm,Retired,2014-01-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124080.jpg?refresh=0207
Omagrashid,100,Faceless,Retired,2014-01-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126360.jpg?refresh=0636
daddyo9,100,Faceless,Retired,2013-04-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile34856.jpg?refresh=0149
Kazzi,155,Swarm,Retired,2013-05-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile42428.jpg?refresh=0702
